Name,Total Time,Artist,Album,Track Number,Track Count,Year,Genre,Location
O TannenbaumCB,05:08.173,Vince Guaraldi,A Charlie Brown Christmas,1,12,1965,Jazz,file:///Volumes/Passport3T/iTunes%20Folder/Music/Vince%20Guaraldi/A%20Charlie%20Brown%20Christmas/01%20O%20TannenbaumCB.m4a
What Child Is ThisCB,02:25.471,Vince Guaraldi,A Charlie Brown Christmas,2,12,1965,Jazz,file:///Volumes/Passport3T/iTunes%20Folder/Music/Vince%20Guaraldi/A%20Charlie%20Brown%20Christmas/02%20What%20Child%20Is%20ThisCB.m4a
My Little DrumCB,03:12.817,Vince Guaraldi,A Charlie Brown Christmas,3,12,1965,Jazz,file:///Volumes/Passport3T/iTunes%20Folder/Music/Vince%20Guaraldi/A%20Charlie%20Brown%20Christmas/03%20My%20Little%20DrumCB.m4a
Linus And Lucy,03:06.594,Vince Guaraldi,A Charlie Brown Christmas,4,12,1965,Jazz,file:///Volumes/Passport3T/iTunes%20Folder/Music/Vince%20Guaraldi/A%20Charlie%20Brown%20Christmas/04%20Linus%20And%20Lucy.m4a
Christmas Time Is HereCB,06:05.898,Vince Guaraldi,A Charlie Brown Christmas,5,12,1965,Jazz,file:///Volumes/Passport3T/iTunes%20Folder/Music/Vince%20Guaraldi/A%20Charlie%20Brown%20Christmas/05%20Christmas%20Time%20Is%20HereCB.m4a
Christmas Time Is Here (Vocal),02:47.042,Vince Guaraldi,A Charlie Brown Christmas,6,12,1965,Jazz,file:///Volumes/Passport3T/iTunes%20Folder/Music/Vince%20Guaraldi/A%20Charlie%20Brown%20Christmas/06%20Christmas%20Time%20Is%20Here%20(Vocal).m4a
Skating,02:27.096,Vince Guaraldi,A Charlie Brown Christmas,7,12,1965,Jazz,file:///Volumes/Passport3T/iTunes%20Folder/Music/Vince%20Guaraldi/A%20Charlie%20Brown%20Christmas/07%20Skating.m4a
Hark! The Herald Angels SingCB,01:55.378,Vince Guaraldi,A Charlie Brown Christmas,8,12,1965,Jazz,file:///Volumes/Passport3T/iTunes%20Folder/Music/Vince%20Guaraldi/A%20Charlie%20Brown%20Christmas/08%20Hark!%20The%20Herald%20Angels%20SingCB.m4a
Christmas Is ComingCB,03:25.541,Vince Guaraldi,A Charlie Brown Christmas,9,12,1965,Jazz,file:///Volumes/Passport3T/iTunes%20Folder/Music/Vince%20Guaraldi/A%20Charlie%20Brown%20Christmas/09%20Christmas%20Is%20ComingCB.m4a
Für Elise,01:06.709,Vince Guaraldi,A Charlie Brown Christmas,10,12,1965,Jazz,file:///Volumes/Passport3T/iTunes%20Folder/Music/Vince%20Guaraldi/A%20Charlie%20Brown%20Christmas/10%20Fu%CC%88r%20Elise.m4a
The Christmas SongCB,03:17.461,Vince Guaraldi,A Charlie Brown Christmas,11,12,1965,Jazz,file:///Volumes/Passport3T/iTunes%20Folder/Music/Vince%20Guaraldi/A%20Charlie%20Brown%20Christmas/11%20The%20Christmas%20SongCB.m4a
GreensleevesCB,05:26.355,Vince Guaraldi,A Charlie Brown Christmas,12,12,1965,Jazz,file:///Volumes/Passport3T/iTunes%20Folder/Music/Vince%20Guaraldi/A%20Charlie%20Brown%20Christmas/12%20GreensleevesCB.m4a
Simple Man,03:23.133,Charlie Daniels,Charlie Daniels: 16 Biggest Hits,15,16,2006,Country,file:///Volumes/Passport3T/iTunes%20Folder/Music/Charlie%20Daniels/Charlie%20Daniels_%2016%20Biggest%20Hits/15%20Simple%20Man%201.m4a
It's Beginning To Look a Lot Like Christmas,03:27.199,Michael Bublé,Christmas,1,16,2011,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Michael%20Buble%CC%81/Christmas/01%20It's%20Beginning%20To%20Look%20a%20Lot%20Like%20Christmas.m4a
Santa Claus Is Coming To Town,02:51.806,Michael Bublé,Christmas,2,16,2011,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Michael%20Buble%CC%81/Christmas/02%20Santa%20Claus%20Is%20Coming%20To%20Town.m4a
Jingle Bells (feat. The Puppini Sisters),02:41.804,Michael Bublé,Christmas,3,16,2011,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Michael%20Buble%CC%81/Christmas/03%20Jingle%20Bells%20(feat.%20The%20Puppini%20Sisters).m4a
White Christmas (Duet With Shania Twain),03:38.465,Michael Bublé,Christmas,4,16,2011,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Michael%20Buble%CC%81/Christmas/04%20White%20Christmas%20(Duet%20With%20Shania%20Twain).m4a
All I Want For Christmas Is You,02:54.085,Michael Bublé,Christmas,5,16,2011,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Michael%20Buble%CC%81/Christmas/05%20All%20I%20Want%20For%20Christmas%20Is%20You.m4a
Holly Jolly Christmas,02:01.526,Michael Bublé,Christmas,6,16,2011,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Michael%20Buble%CC%81/Christmas/06%20Holly%20Jolly%20Christmas.m4a
Santa Baby,03:52.949,Michael Bublé,Christmas,7,16,2011,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Michael%20Buble%CC%81/Christmas/07%20Santa%20Baby.m4a
Have Yourself a Merry Little Christmas,03:52.106,Michael Bublé,Christmas,8,16,2011,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Michael%20Buble%CC%81/Christmas/08%20Have%20Yourself%20a%20Merry%20Little%20Christmas.m4a
Christmas (Baby Please Come Home),03:09.794,Michael Bublé,Christmas,9,16,2011,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Michael%20Buble%CC%81/Christmas/09%20Christmas%20(Baby%20Please%20Come%20Home).m4a
Silent Night,03:50.059,Michael Bublé,Christmas,10,16,2011,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Michael%20Buble%CC%81/Christmas/10%20Silent%20Night.m4a
Blue Christmas,03:43.927,Michael Bublé,Christmas,11,16,2011,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Michael%20Buble%CC%81/Christmas/11%20Blue%20Christmas.m4a
Cold December Night,03:20.704,Michael Bublé,Christmas,12,16,2011,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Michael%20Buble%CC%81/Christmas/12%20Cold%20December%20Night.m4a
I'll Be Home For Christmas,04:27.608,Michael Bublé,Christmas,13,16,2011,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Michael%20Buble%CC%81/Christmas/13%20I'll%20Be%20Home%20For%20Christmas.m4a
Ave Maria,04:03.031,Michael Bublé,Christmas,14,16,2011,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Michael%20Buble%CC%81/Christmas/14%20Ave%20Maria.m4a
Mis Deseos/Feliz Navidad (Duet With Thalia),04:24.878,Michael Bublé,Christmas,15,16,2011,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Michael%20Buble%CC%81/Christmas/15%20Mis%20Deseos_Feliz%20Navidad%20(Duet%20With%20Thalia).m4a
Michael's Christmas Greeting,08.191,Michael Bublé,Christmas,16,16,2011,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Michael%20Buble%CC%81/Christmas/16%20Michael's%20Christmas%20Greeting.m4a
Christmas Island,02:56.426,Jimmy Buffett,Christmas Island,1,10,1996,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Jimmy%20Buffett/Christmas%20Island/01%20Christmas%20Island.m4a
Jingle Bells,03:52.066,Jimmy Buffett,Christmas Island,2,10,1996,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Jimmy%20Buffett/Christmas%20Island/02%20Jingle%20Bells.m4a
A Sailor's Christmas,05:13.906,Jimmy Buffett,Christmas Island,3,10,1996,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Jimmy%20Buffett/Christmas%20Island/03%20A%20Sailor's%20Christmas.m4a
Happy Christmas,05:44.426,Jimmy Buffett,Christmas Island,4,10,1996,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Jimmy%20Buffett/Christmas%20Island/04%20Happy%20Christmas.m4a
Up on the House Top,03:35.066,Jimmy Buffett,Christmas Island,5,10,1996,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Jimmy%20Buffett/Christmas%20Island/05%20Up%20on%20the%20House%20Top.m4a
Mele Kalikimaka,02:58.933,Jimmy Buffett,Christmas Island,6,10,1996,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Jimmy%20Buffett/Christmas%20Island/06%20Mele%20Kalikimaka.m4a
Run Rudolph Run,02:38.035,Jimmy Buffett,Christmas Island,7,10,1996,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Jimmy%20Buffett/Christmas%20Island/07%20Run%20Rudolph%20Run.m4a
Ho Ho Ho and a Bottle of Rhum,04:10.200,Jimmy Buffett,Christmas Island,8,10,1996,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Jimmy%20Buffett/Christmas%20Island/08%20Ho%20Ho%20Ho%20and%20a%20Bottle%20of%20Rhum.m4a
I'll Be Home for Christmas,04:04.240,Jimmy Buffett,Christmas Island,9,10,1996,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Jimmy%20Buffett/Christmas%20Island/09%20I'll%20Be%20Home%20for%20Christmas.m4a
"Merry Christmas, Alabama",08:21.466,Jimmy Buffett,Christmas Island,10,10,1996,Holiday,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Jimmy%20Buffett/Christmas%20Island/10%20Merry%20Christmas,%20Alabama.m4a"
The Christmas Song,03:11.168,Nat King Cole,The Christmas Song,1,20,1999,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Nat%20King%20Cole/The%20Christmas%20Song/01%20The%20Christmas%20Song.m4a
Deck The Hall,01:09.937,Nat King Cole,The Christmas Song,2,20,1999,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Nat%20King%20Cole/The%20Christmas%20Song/02%20Deck%20The%20Hall.m4a
Adeste Fideles,02:29.140,Nat King Cole,The Christmas Song,3,20,1999,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Nat%20King%20Cole/The%20Christmas%20Song/03%20Adeste%20Fideles.m4a
God Rest Ye Merry Gentlemen,01:27.468,Nat King Cole,The Christmas Song,4,20,1999,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Nat%20King%20Cole/The%20Christmas%20Song/04%20God%20Rest%20Ye%20Merry%20Gentlemen.m4a
O Tannenbaum,03:03.087,Nat King Cole,The Christmas Song,5,20,1999,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Nat%20King%20Cole/The%20Christmas%20Song/05%20O%20Tannenbaum.m4a
O Little Town Of Bethlehem,02:21.756,Nat King Cole,The Christmas Song,6,20,1999,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Nat%20King%20Cole/The%20Christmas%20Song/06%20O%20Little%20Town%20Of%20Bethlehem.m4a
I Saw Three Ships,01:27.978,Nat King Cole,The Christmas Song,7,20,1999,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Nat%20King%20Cole/The%20Christmas%20Song/07%20I%20Saw%20Three%20Ships.m4a
O Holy Night,02:59.349,Nat King Cole,The Christmas Song,8,20,1999,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Nat%20King%20Cole/The%20Christmas%20Song/08%20O%20Holy%20Night.m4a
Hark The Herald Angeles Sing,01:50.897,Nat King Cole,The Christmas Song,9,20,1999,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Nat%20King%20Cole/The%20Christmas%20Song/09%20Hark%20The%20Herald%20Angeles%20Sing.m4a
A Cradle In Bethlehem,03:27.608,Nat King Cole,The Christmas Song,10,20,1999,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Nat%20King%20Cole/The%20Christmas%20Song/10%20A%20Cradle%20In%20Bethlehem.m4a
Away In A Manger,02:02.321,Nat King Cole,The Christmas Song,11,20,1999,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Nat%20King%20Cole/The%20Christmas%20Song/11%20Away%20In%20A%20Manger.m4a
Joy To The World,01:26.133,Nat King Cole,The Christmas Song,12,20,1999,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Nat%20King%20Cole/The%20Christmas%20Song/12%20Joy%20To%20The%20World.m4a
The First Noel,01:58.443,Nat King Cole,The Christmas Song,13,20,1999,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Nat%20King%20Cole/The%20Christmas%20Song/13%20The%20First%20Noel.m4a
"Caroling, Caroling",02:04.689,Nat King Cole,The Christmas Song,14,20,1999,Holiday,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Nat%20King%20Cole/The%20Christmas%20Song/14%20Caroling,%20Caroling.m4a"
O Come All Ye Faithful,02:21.733,Nat King Cole,The Christmas Song,15,20,1999,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Nat%20King%20Cole/The%20Christmas%20Song/15%20O%20Come%20All%20Ye%20Faithful.m4a
Silent Night,02:12.266,Nat King Cole,The Christmas Song,16,20,1999,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Nat%20King%20Cole/The%20Christmas%20Song/16%20Silent%20Night.m4a
Nat's Introduction,22.173,Nat King Cole,The Christmas Song,17,20,1999,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Nat%20King%20Cole/The%20Christmas%20Song/17%20Nat's%20Introduction.m4a
The Christmas Song,03:42.866,Nat King Cole,The Christmas Song,18,20,1999,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Nat%20King%20Cole/The%20Christmas%20Song/18%20The%20Christmas%20Song.m4a
Holiday Greetings & The Christmas Song,22.684,Nat King Cole,The Christmas Song,19,20,1999,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Nat%20King%20Cole/The%20Christmas%20Song/19%20Holiday%20Greetings%20&%20The%20Christmas%20Song.m4a
Holiday Greetings & The Christmas Song,22.666,Nat King Cole,The Christmas Song,19,20,1999,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Nat%20King%20Cole/The%20Christmas%20Song/19%20Holiday%20Greetings%20&%20The%20Christmas%20Song%201.m4a
The Christmas Song (Continued),03:12.533,Nat King Cole,The Christmas Song,20,20,1999,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Nat%20King%20Cole/The%20Christmas%20Song/20%20The%20Christmas%20Song%20(Continued).m4a
The Christmas Song (Continued),03:12.538,Nat King Cole,The Christmas Song,20,20,1999,Holiday,file:///Volumes/Passport3T/iTunes%20Folder/Music/Nat%20King%20Cole/The%20Christmas%20Song/20%20The%20Christmas%20Song%20(Continued)%201.m4a
Say You'll Be Mine,02:56.422,Christopher Cross,Christopher Cross,1,9,1979,Pop,file:///Volumes/Passport3T/iTunes%20Folder/Music/Christopher%20Cross/Christopher%20Cross/01%20Say%20You'll%20Be%20Mine%201.m4a
I Really Don't Know Anymore,03:53.045,Christopher Cross,Christopher Cross,2,9,1979,Pop,file:///Volumes/Passport3T/iTunes%20Folder/Music/Christopher%20Cross/Christopher%20Cross/02%20I%20Really%20Don't%20Know%20Anymore%201.m4a
Spinning,04:06.014,Christopher Cross,Christopher Cross,3,9,1979,Pop,file:///Volumes/Passport3T/iTunes%20Folder/Music/Christopher%20Cross/Christopher%20Cross/03%20Spinning%201.m4a
Never Be the Same,04:09.712,Christopher Cross,Christopher Cross,4,9,1979,Pop,file:///Volumes/Passport3T/iTunes%20Folder/Music/Christopher%20Cross/Christopher%20Cross/04%20Never%20Be%20the%20Same%201.m4a
Poor Shirley,04:24.760,Christopher Cross,Christopher Cross,5,9,1979,Pop,file:///Volumes/Passport3T/iTunes%20Folder/Music/Christopher%20Cross/Christopher%20Cross/05%20Poor%20Shirley%201.m4a
Ride Like the Wind,04:35.506,Christopher Cross,Christopher Cross,6,9,1979,Pop,file:///Volumes/Passport3T/iTunes%20Folder/Music/Christopher%20Cross/Christopher%20Cross/06%20Ride%20Like%20the%20Wind%201.m4a
The Light Is On,04:11.334,Christopher Cross,Christopher Cross,7,9,1979,Pop,file:///Volumes/Passport3T/iTunes%20Folder/Music/Christopher%20Cross/Christopher%20Cross/07%20The%20Light%20Is%20On%201.m4a
Sailing,04:14.520,Christopher Cross,Christopher Cross,8,9,1979,Pop,file:///Volumes/Passport3T/iTunes%20Folder/Music/Christopher%20Cross/Christopher%20Cross/08%20Sailing%201.m4a
Minstrel Gigolo,05:54.955,Christopher Cross,Christopher Cross,9,9,1979,Pop,file:///Volumes/Passport3T/iTunes%20Folder/Music/Christopher%20Cross/Christopher%20Cross/09%20Minstrel%20Gigolo%201.m4a
Susie Q,04:36.269,Creedence Clearwater Revival,"Chronicle, Vol. 1",1,20,1968,Rock,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Creedence%20Clearwater%20Revival/Chronicle,%20Vol.%201/01%20Susie%20Q.m4a"
I Put A Spell On You,04:32.995,Creedence Clearwater Revival,"Chronicle, Vol. 1",2,20,1968,Rock,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Creedence%20Clearwater%20Revival/Chronicle,%20Vol.%201/02%20I%20Put%20A%20Spell%20On%20You.m4a"
Proud Mary,03:09.682,Creedence Clearwater Revival,"Chronicle, Vol. 1",3,20,1969,Rock,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Creedence%20Clearwater%20Revival/Chronicle,%20Vol.%201/03%20Proud%20Mary.m4a"
Bad Moon Rising,02:20.781,Creedence Clearwater Revival,"Chronicle, Vol. 1",4,20,1969,Rock,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Creedence%20Clearwater%20Revival/Chronicle,%20Vol.%201/04%20Bad%20Moon%20Rising.m4a"
Lodi,03:12.097,Creedence Clearwater Revival,"Chronicle, Vol. 1",5,20,1969,Rock,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Creedence%20Clearwater%20Revival/Chronicle,%20Vol.%201/05%20Lodi.m4a"
Green River,02:35.827,Creedence Clearwater Revival,"Chronicle, Vol. 1",6,20,1969,Rock,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Creedence%20Clearwater%20Revival/Chronicle,%20Vol.%201/06%20Green%20River.m4a"
Commotion,02:43.513,Creedence Clearwater Revival,"Chronicle, Vol. 1",7,20,1969,Rock,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Creedence%20Clearwater%20Revival/Chronicle,%20Vol.%201/07%20Commotion.m4a"
Down On The Corner,02:45.951,Creedence Clearwater Revival,"Chronicle, Vol. 1",8,20,1969,Rock,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Creedence%20Clearwater%20Revival/Chronicle,%20Vol.%201/08%20Down%20On%20The%20Corner.m4a"
Fortunate Son,02:20.200,Creedence Clearwater Revival,"Chronicle, Vol. 1",9,20,1969,Rock,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Creedence%20Clearwater%20Revival/Chronicle,%20Vol.%201/09%20Fortunate%20Son.m4a"
Travelin' Band,02:09.055,Creedence Clearwater Revival,"Chronicle, Vol. 1",10,20,1970,Rock,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Creedence%20Clearwater%20Revival/Chronicle,%20Vol.%201/10%20Travelin'%20Band.m4a"
Who'll Stop The Rain,02:29.535,Creedence Clearwater Revival,"Chronicle, Vol. 1",11,20,1970,Rock,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Creedence%20Clearwater%20Revival/Chronicle,%20Vol.%201/11%20Who'll%20Stop%20The%20Rain.m4a"
Up Around The Bend,02:43.049,Creedence Clearwater Revival,"Chronicle, Vol. 1",12,20,1970,Rock,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Creedence%20Clearwater%20Revival/Chronicle,%20Vol.%201/12%20Up%20Around%20The%20Bend.m4a"
Run Through The Jungle,03:07.708,Creedence Clearwater Revival,"Chronicle, Vol. 1",13,20,1970,Rock,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Creedence%20Clearwater%20Revival/Chronicle,%20Vol.%201/13%20Run%20Through%20The%20Jungle.m4a"
Lookin' Out My Back Door,02:33.737,Creedence Clearwater Revival,"Chronicle, Vol. 1",14,20,1970,Rock,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Creedence%20Clearwater%20Revival/Chronicle,%20Vol.%201/14%20Lookin'%20Out%20My%20Back%20Door.m4a"
Long As I Can See The Light,03:34.016,Creedence Clearwater Revival,"Chronicle, Vol. 1",15,20,1970,Rock,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Creedence%20Clearwater%20Revival/Chronicle,%20Vol.%201/15%20Long%20As%20I%20Can%20See%20The%20Light.m4a"
I Heard It Through The Grapevine,11:05.436,Creedence Clearwater Revival,"Chronicle, Vol. 1",16,20,1970,Rock,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Creedence%20Clearwater%20Revival/Chronicle,%20Vol.%201/16%20I%20Heard%20It%20Through%20The%20Grapevine.m4a"
Have You Ever Seen The Rain?,02:40.750,Creedence Clearwater Revival,"Chronicle, Vol. 1",17,20,1971,Rock,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Creedence%20Clearwater%20Revival/Chronicle,%20Vol.%201/17%20Have%20You%20Ever%20Seen%20The%20Rain_.m4a"
Hey Tonight,02:43.281,Creedence Clearwater Revival,"Chronicle, Vol. 1",18,20,1971,Rock,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Creedence%20Clearwater%20Revival/Chronicle,%20Vol.%201/18%20Hey%20Tonight.m4a"
Sweet Hitch-Hiker,02:56.400,Creedence Clearwater Revival,"Chronicle, Vol. 1",19,20,1971,Rock,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Creedence%20Clearwater%20Revival/Chronicle,%20Vol.%201/19%20Sweet%20Hitch-Hiker.m4a"
Someday Never Comes,03:59.489,Creedence Clearwater Revival,"Chronicle, Vol. 1",20,20,1972,Rock,"file:///Volumes/Passport3T/iTunes%20Folder/Music/Creedence%20Clearwater%20Revival/Chronicle,%20Vol.%201/20%20Someday%20Never%20Comes.m4a"
Red Solo Cup,03:43.386,Toby Keith,Clancy's Tavern (Deluxe Edition),10,15,2011,Country,file:///Volumes/Passport3T/iTunes%20Folder/Music/Toby%20Keith/Clancy's%20Tavern%20(Deluxe%20Edition)/10%20Red%20Solo%20Cup.m4a
16 Tons,03:45.813,Eric Burdon,Classic Rock Cover Versions,9,12,2009,Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Compilations/Classic%20Rock%20Cover%20Versions/09%2016%20Tons.m4a
Mississippi Queen,02:31.771,Mountain,Climbing,1,,1970,Classic Rock,file:///Volumes/Passport3T/iTunes%20Folder/Music/Mountain/Climbing/01%20Mississippi%20Queen.mp3
Coconut Telegraph,03:00.506,Jimmy Buffett,Coconut Telegraph,1,,,Rock/Pop,file:///Volumes/Passport3T/iTunes%20Folder/Music/Jimmy%20Buffett/Coconut%20Telegraph/01%20Coconut%20Telegraph.mp3
Incommunicado,03:43.111,Jimmy Buffett,Coconut Telegraph,2,,,Rock/Pop,file:///Volumes/Passport3T/iTunes%20Folder/Music/Jimmy%20Buffett/Coconut%20Telegraph/02%20Incommunicado.mp3
It's My Job,03:12.914,Jimmy Buffett,Coconut Telegraph,3,,,Rock/Pop,file:///Volumes/Passport3T/iTunes%20Folder/Music/Jimmy%20Buffett/Coconut%20Telegraph/03%20It's%20My%20Job.mp3
Growing Older But Not Up,03:27.699,Jimmy Buffett,Coconut Telegraph,4,,,Rock/Pop,file:///Volumes/Passport3T/iTunes%20Folder/Music/Jimmy%20Buffett/Coconut%20Telegraph/04%20Growing%20Older%20But%20Not%20Up.mp3
